"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"123","ARHGAP10",955.122108427627,0.384802745404247,0.0887704853821105,4.33480501709405,1.45889375294843e-05,0.000135186240592417,955.122108427627,0.219483048372094,0.102138834935902,2.14886970768594,0.0316447297015151,0.0818761477505538
"126","ARHGAP42",1511.82200836879,0.500487701214225,0.113549595870409,4.40765726533644,1.0449472417012e-05,0.000100729046031817,1511.82200836879,0.5769273755682,0.132595748079001,4.35102470423459,1.35502782609744e-05,9.57616464454342e-05
"141","ARNT",2105.18065874404,0.420854294515747,0.147455273029377,2.85411491816846,0.00431569169467171,0.0170585420824211,2105.18065874404,0.844548310124575,0.170743853530005,4.94628821280621,7.56419402895758e-07,7.18935942720766e-06
"145","ARRDC4",262.908590763962,2.1130246554465,0.276560923130383,7.64035870118328,2.16617401974145e-14,2.06229083556891e-12,262.908590763962,2.4230596928667,0.323401088611692,7.4924289935711,6.76105089211502e-14,2.16281956630096e-12
"151","ASNS",72.6839794141143,3.16281959002889,0.392843098278429,8.05110132744964,8.20523015875201e-16,1.02322687078296e-13,72.6839794141143,2.2881088503228,0.445944664258448,5.13092550199618,2.88321013403981e-07,3.01753772756791e-06
"171","AUP1",5294.21165910904,0.214790187148199,0.0947622565753738,2.26662170056445,0.0234133452777668,0.0672338383740128,5294.21165910904,0.490819833147984,0.109352772718949,4.48840775541609,7.17574831151259e-06,5.42933969612399e-05
"177","B3GNT7",176.896217100426,1.3104016160969,0.325624237541944,4.02427542245869,5.71510015474631e-05,0.000439439833001509,176.896217100426,3.11646299848263,0.350690255235248,8.88665411130988,6.2976678799652e-19,3.90498543269349e-17
"182","BAIAP2L1",1797.21890841547,0.644440281510829,0.101796136677894,6.33069488236067,2.44059544498075e-10,9.33435510577088e-09,1797.21890841547,0.82057170100751,0.120324824273853,6.81963764301814,9.12704292102065e-12,2.06052667241895e-10
"198","BET1",1209.73788165902,0.614999199176588,0.122766249205586,5.00951363388727,5.45677611984496e-07,7.62055138250904e-06,1209.73788165902,0.311258445472772,0.143232876392909,2.17309358934428,0.0297732741101784,0.0778897415169614
"200","BHLHE41",330.71711175926,0.920763564443631,0.176821199830052,5.20731431145476,1.91593406498878e-07,3.13272026064832e-06,330.71711175926,0.515162507533673,0.202085619028047,2.54922893579168,0.0107961402207626,0.0334088044500303
"209","BRD2",260.226485930331,0.335902987142297,0.15405236933284,2.18044674416241,0.0292243623957772,0.0804453613095635,260.226485930331,0.401177674637079,0.177282312110408,2.26293119635778,0.0236399309639826,0.0643839636031693
"234","CAPN15",2189.96283980813,0.619265220909491,0.225741415522912,2.74325036668621,0.00608342830262966,0.0226504096684117,2189.96283980813,0.608451546833845,0.260434600713342,2.33629304695793,0.0194759736558202,0.0548241493935041
"240","CASC3",4568.68911669086,0.47507172555478,0.0863095709939176,5.50427629385691,3.7068781971212e-08,7.57983823494483e-07,4568.68911669086,0.449530788015847,0.0994636810756772,4.51954706636908,6.19720698801401e-06,4.7727192566985e-05
"244","CBX7",393.783181298855,1.02481156531242,0.146536905056021,6.99353903319187,2.68037243273009e-12,1.64235415359116e-10,393.783181298855,0.74807508309136,0.17347892448755,4.31219576269075,1.61641217396948e-05,0.000111875989380319
